match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,momentum_score,location_score,batting_score,bowling_score
9702699,Ht Hs,33928,1611364.0:5843200.0:4223883.0:3890963.0:6249256.0:1943647.0:2022957.0:7629747.0:5788418.0:8339701.0:6732004.0,Sy Ss,33956,7869987.0:2076192.0:4002340.0:41740.0:3063696.0:3851658.0:7620283.0:4756982.0:1506077.0:8355808.0:49496.0,Sy Ss,33956,Ht Hs,bat,Uy of Ta Sm Ln,Launceston,2023-12-11,night match,Bg Bh Le,2023/24,21076,0.8333333333333334,0.5061728395061729,173.46666666666667,50.0,141.33333333333334,0.5,0,-1.2230086703593424,0.49315036136209456
9668553,Wt Is,41,2436405.0:4690258.0:4069666.0:4230127.0:5742470.0:4690188.0:4739552.0:2740408.0:5744850.0:3715697.0:6347494.0,Ia,55,8058959.0:7491224.0:8191868.0:3125562.0:4377610.0:2981614.0:3882850.0:3914658.0:3011735.0:7881845.0:6487970.0,Ia,55,Wt Is,bat,Cl Bd Rl Pk Sm Tf Gd Ll,Lauderhill,2023-08-12,day match,Wt Is tr of Ud Ss of Aa,2023,16848,0.4285714285714285,1.4878048780487805,176.0,60.0,160.25,0.6666666666666666,0,0.3753801422121808,-1.2276177233864056
9084669,De,6698,1637320.0:2433640.0:7295028.0:325814.0:6718788.0:4170186.0:8146998.0:3991700.0:4613580.0:7288490.0:6005866.0,Le,8301,2319638.0:7209964.0:3643870.0:3218291.0:2658431.0:6003584.0:7651657.0:8845850.0:5528116.0:7327452.0:5554142.0,De,6698,Le,field,Ge Rd Lr,Leicester,2022-05-28,day match,Vy Bt,2022,1378,1.75,0.6721311475409836,170.0,50.0,171.3125,0.6666666666666666,1,-39.70934783167027,0.8159310153933979
9331391,Va,15623,7881719.0:5653612.0:4237533.0:3540424.0:3701123.0:8768108.0:5053082.0:7783432.0:2632825.0:5038032.0:7491385.0:7422554.0,Mi,11591,7491189.0:1945425.0:8058959.0:4497646.0:4497688.0:5001170.0:7921262.0:7881733.0:5757884.0:8779896.0:8766365.0,Mi,11591,Va,bat,En Gs Ka,Kolkata,2022-11-03,day/night match,Sd Mq Ai Ty,2022/23,2057,0.2666666666666666,1.3278688524590163,154.13333333333333,0.0,164.65384615384616,2.25,0,-0.5355497685092132,-1.109863057456505
9684534,Ka,13474,7833195.0:2789079.0:5447700.0:2034423.0:6420630.0:5452754.0:7401806.0:7833069.0:5444718.0:8086847.0:6420126.0:2970652.0,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:9099180.0:6511336.0:5636658.0:9188528.0:4901182.0:9455557.0:1657466.0,Di,12046,Di,field,Au Ct Ay Dn,Dehra Dun,2023-10-21,day match,Sd Mq Ai Ty,2023/24,22350,1.6,1.0,149.92857142857142,0.0,130.75,1.2,1,-1.1192857816418553,-0.022867021046466544
9128461,Mi Is,30435,5043310.0:238727.0:7494668.0:3125562.0:8191868.0:1613926.0:7556303.0:2733401.0:3696482.0:4377694.0:5126050.0,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:210328.0:2275195.0:2157770.0:8117990.0:5490666.0:2733380.0:6586824.0:8238726.0,Rl Cs Be,30393,Rl Cs Be,field,Ma Ct An Sm Pe,Pune,2022-04-09,night match,In Pr Le,2022,18752,1.2727272727272727,0.6721311475409836,157.46666666666667,0.0,168.33333333333334,0.8,0,33.26190744565899,0.7641336445657717
9085369,Ex,7258,3200973.0:8044490.0:5406064.0:4489974.0:6364588.0:1499868.0:5788320.0:3030733.0:6258734.0:7688848.0:5404440.0,Sx,9967,7869987.0:8820496.0:6311612.0:74087.0:4215098.0:4411231.0:4504044.0:5554254.0:8820517.0:8006676.0:1471994.0,Ex,7258,Sx,field,Cy Gd He,Brighton,2022-07-01,night match,Vy Bt,2022,797,1.2,2.463414634146341,161.26666666666668,33.33,155.57142857142858,1.5,1,1.6855458440414313,9.71600089546487
9222394,Aa,27,1539236.0:7537004.0:37351.0:1870357.0:2275195.0:6249256.0:1611364.0:3429236.0:2181157.0:2656541.0:2018001.0,Wt Is,41,2436405.0:2331475.0:4690258.0:4230127.0:2740408.0:5742470.0:3715697.0:5744850.0:4690230.0:3023327.0:6347494.0,Aa,27,Wt Is,field,Be Ct Gd Wa Be,Brisbane,2022-10-07,night match,Wt Is tr of Aa,2022/23,1476,1.0588235294117647,1.0,147.46666666666667,60.0,164.07142857142858,1.75,1,1.167592623198254,-9.11975518533931
9433493,Bm Bs,10366,7681869.0:3612286.0:8044112.0:2275195.0:8210789.0:4051396.0:8364726.0:4769148.0:2170762.0:7184666.0:3245689.0,We,10576,5320118.0:3298427.0:7773338.0:3681957.0:3519011.0:7671313.0:2922611.0:4533682.0:5361166.0:7661996.0:6240632.0,Bm Bs,10366,We,field,Cy Gd Nw Rd Wr,Worcester,2023-06-16,day match,Vy Bt,2023,1525,1.1111111111111112,1.4878048780487805,177.0,33.33,164.1,1.6666666666666667,1,0.8329122411828681,0.07548506046741538
9272717,Be Ht,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:7866039.0:4132295.0:5419546.0,Ht Hs,33928,5843200.0:4223883.0:4655384.0:1611364.0:6249256.0:2161599.0:8497866.0:4767832.0:3507097.0:5788418.0:6732004.0,Be Ht,33921,Ht Hs,field,Be Ct Gd Wa Be,Brisbane,2023-01-20,night match,Bg Bh Le,2022/23,1476,0.8666666666666667,1.0,160.06666666666666,50.0,162.08333333333334,1.0,0,3.67668896328698,-6.471783208710908
9094252,Nn Ss,46745,1762060.0:313809.0:5406064.0:360086.0:150093.0:3681957.0:334963.0:1547993.0:3218340.0:7194480.0:1711492.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:1626526.0:2535420.0:2125696.0:130437.0:5788320.0:4012203.0:2083157.0:2654028.0,Tt Rs,46731,Tt Rs,field,Hy Ls,Leeds,2022-08-09,night match,Te Hd Ms Cn,2022,1266,0.9411764705882352,1.4878048780487805,152.375,0.0,172.83333333333334,0.6666666666666666,0,-2.179788949548182,0.6293572395543121
9516821,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:2288789.0:210328.0:7861524.0:2733380.0:1858961.0:5444718.0:6586824.0:9455340.0,Gt Ts,48341,1958683.0:7491224.0:3339160.0:3061225.0:2252452.0:2966879.0:4377610.0:5554254.0:8277716.0:3373285.0:3759846.0:8118053.0,Gt Ts,48341,Gt Ts,field,M Cy Sm Bu,Bengaluru,2023-05-21,night match,In Pr Le,2023,4794,1.8666666666666667,1.0,184.06666666666663,50.0,185.33333333333331,1.0,0,0.5073545771634679,1.0407283069014248
9457636,Fe Bl,47529,2662491.0:391264.0:392188.0:393014.0:3364234.0:4403454.0:5554282.0:2420788.0:8298779.0:6493346.0:6526498.0,Ca Vs,40298,2263736.0:3758565.0:5771800.0:1965151.0:3850944.0:5017144.0:1934099.0:6528668.0:2316327.0:6931168.0:1613919.0,Ca Vs,40298,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,2023-02-07,night match,Bh Pr Le,2022/23,14188,0.8571428571428571,0.801980198019802,167.53333333333333,66.67,158.5,1.1428571428571428,1,-0.15572489543806203,0.19399405135474415
9657122,Ua,251,3719197.0:7753577.0:9663968.0:7906968.0:5120674.0:2943457.0:7753549.0:8246419.0:182986.0:8964843.0:2943443.0,Ra,1350,8089192.0:2426227.0:8089276.0:8058868.0:8058798.0:8058812.0:8913876.0:8964710.0:8089206.0:8058840.0:8913897.0,Ua,251,Ua,bat,Ga Cb Gd Ni,Nairobi,2023-06-19,day match,Ua tr of Ka,2023,4913,2.0,101.0,129.30769230769232,100.0,118.33333333333331,1.0,1,1.0,1.0
9272661,Me Rs,33942,1585457.0:8176356.0:5406540.0:37351.0:5436878.0:1635773.0:4393402.0:7537067.0:3463879.0:1905847.0:1684276.0,Me Ss,33949,4003390.0:7960994.0:3901078.0:2669316.0:3737103.0:5469092.0:5419532.0:4012203.0:8539817.0:6308098.0:2656541.0,Me Rs,33942,Me Ss,field,Ds Sm Me,Melbourne,2023-01-14,night match,Bg Bh Le,2022/23,8252,1.2,1.4878048780487805,157.33333333333334,60.0,158.71428571428572,0.8333333333333334,0,-0.07752772164128573,1.0
9516786,Ss Hd,36014,7491294.0:3127354.0:4203499.0:3057312.0:6381962.0:5764576.0:8228408.0:2282125.0:7860439.0:6596582.0:8228485.0:5618038.0,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:2288789.0:5972868.0:7861524.0:8117990.0:2733380.0:1858961.0:212029.0:6586824.0,Rl Cs Be,30393,Rl Cs Be,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-05-18,night match,In Pr Le,2023,13880,0.6538461538461539,0.6721311475409836,184.46666666666667,33.33,180.0,0.5,0,0.5644547736129404,-0.7969696860792763
9250373,Ud Ss of Aa,90,2436944.0:8117500.0:6703528.0:1613870.0:2300766.0:3010748.0:2721480.0:1632819.0:6676564.0:2789604.0:1565507.0,Ns,118,1635997.0:4502392.0:7253350.0:1539208.0:7891232.0:7905309.0:8354849.0:3083667.0:7732934.0:2436776.0:8947777.0,Ns,118,Ud Ss of Aa,bat,Bo Ac Cb,Bulawayo,2022-07-15,day match,Ud Ss of Aa tr of Ze,2022,3226,1.0,1.9615384615384612,181.0,0.0,135.0,2.0,0,-18.34464027766709,1.7785570854269621
9433591,Ex,7258,6065548.0:4489974.0:5406064.0:8044490.0:6364588.0:5436878.0:5788320.0:7671306.0:3030733.0:4873014.0:5404440.0,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:334963.0:2850868.0:3546297.0:74367.0,St,9701,St,field,Cy Gd Cd,Chelmsford,2023-06-19,day/night match,Vy Bt,2023,2239,1.1666666666666667,1.6557377049180328,182.6,50.0,152.28571428571428,1.0,1,1.7477113009596914,1.3342108150560426
8887661,Ph Ss,33935,3535783.0:5459516.0:1798705.0:3501889.0:7869994.0:2633266.0:3535853.0:3216569.0:4472397.0:8339701.0:1907352.0,Me Ss,33949,3737103.0:2669316.0:2286437.0:2275195.0:3901078.0:4003390.0:5419532.0:6399210.0:2337117.0:2656541.0:8131255.0:8539817.0,Ph Ss,33935,Ph Ss,bat,GA Sm Sh Gg Va,Geelong,2022-01-11,day match,Bg Bh Le,2021/22,3961,0.4666666666666667,1.975609756097561,178.33333333333334,100.0,128.5,2.0,1,0.7331107613258445,-0.5718520573208609
9262119,St La Ks,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,St La Ks,36112,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,1.1428571428571428,0.3442622950819672,169.2,66.67,157.9,0.6,0,0.26097196523045535,6.91536908457912
9684576,Ma,45954,3388412.0:8118494.0:8228149.0:8724995.0:8118529.0:4020757.0:9410757.0:8228163.0:8766232.0:8442195.0:8118501.0:9009090.0,Ju  Kr,13166,3801559.0:8187276.0:8477790.0:5742498.0:8442377.0:8130436.0:8410765.0:8725709.0:8766575.0:7953518.0:9105053.0,Ju  Kr,13166,Ma,bat,Si Mh Sm Jr,Jaipur,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,4661,1.0,2.9047619047619047,117.36363636363636,0.0,128.66666666666666,2.3333333333333335,1,1.0907676530170665,0.1283193806633092
9330733,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334,1.5,1,-0.436919773175403,0.7869898721277461
9128678,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,Rl Cs Be,30393,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,0.9473684210526316,0.6721311475409836,156.4,0.0,163.58333333333334,1.0,0,0.6827960945925771,-0.32732683535399076
9407684,Jg Sr Ks,48922,1884973.0:313809.0:4170186.0:4165041.0:2535420.0:4888218.0:4739552.0:4172083.0:4690230.0:328607.0:6799456.0,Pa Cs,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4239794.0:4888414.0:1711492.0:3373866.0,Pa Cs,48929,Pa Cs,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,0.8,1.0,136.0,100.0,175.25,2.0,1,0.49524613658887573,0.03566881875032101
9272451,Sy Ss,33956,3535783.0:7869987.0:2076192.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:49496.0:5554142.0:8355808.0,Ht Hs,33928,4223883.0:2161599.0:1611364.0:6460614.0:6249256.0:2486896.0:3459623.0:3507097.0:5788418.0:7629747.0:6732004.0,Sy Ss,33956,Sy Ss,bat,Sy Ct Gd,Sydney,2022-12-22,night match,Bg Bh Le,2022/23,937,1.7777777777777777,1.0,164.86666666666667,33.33,152.5,1.0,1,13.21881464522849,-0.9443872058848768
9516604,Ka Kt Rs,30400,7341704.0:6818622.0:3326980.0:5959834.0:4231702.0:5061748.0:1934099.0:1547993.0:1613919.0:9188528.0:7758638.0:9455557.0,Gt Ts,48341,1958683.0:7491224.0:4377610.0:3339160.0:2252452.0:5452754.0:2966879.0:5554254.0:8277716.0:3373285.0:6496482.0:3759846.0,Gt Ts,48341,Gt Ts,field,En Gs Ka,Kolkata,2023-04-29,day/night match,In Pr Le,2023,2057,1.3333333333333333,0.6721311475409836,184.2,50.0,169.5,0.5714285714285714,0,-0.06604777472701842,-0.770758158710398
9051244,Le Qs,40606,3585350.0:6460600.0:3641294.0:4365465.0:290051.0:6381962.0:1547993.0:130437.0:7507303.0:8131255.0:8907338.0,Mn Ss,44904,1637320.0:2263736.0:8738631.0:2231928.0:2695468.0:6249256.0:5017144.0:2157770.0:3137714.0:284339.0:8427978.0,Le Qs,40606,Le Qs,bat,Gi Sm Le,Lahore,2022-02-27,night match,Pn Sr Le,2021/22,3828,0.4736842105263157,0.4059405940594059,165.86666666666667,0.0,161.78571428571428,0.3333333333333333,0,2.1793040565749098,11.947292784478302
9027423,Cl Ds,17744,3834256.0:3558316.0:3083632.0:4949804.0:6496118.0:2537800.0:3156033.0:4170494.0:2765412.0:8447396.0:5984376.0,Ad,17583,1585457.0:1945390.0:3069954.0:5764576.0:3935854.0:8144184.0:4949776.0:270262.0:3456424.0:7878765.0:8354835.0,Cl Ds,17744,Ad,field,En Pk Ad,Auckland,2022-01-22,day match,Sr Sh,2021/22,1994,1.0,0.024390243902439,181.06666666666663,0.0,136.5,0.75,1,-1.5515739401361939,0.21582605129761842
9484642,Mn Ss,44904,1637320.0:2263736.0:2231928.0:6249256.0:2252452.0:1613926.0:1627450.0:4533682.0:8109779.0:8115610.0:8986193.0,Id Ud,40578,6818622.0:1749075.0:1626526.0:6460614.0:7960847.0:4767832.0:3459623.0:8522422.0:8298779.0:3137714.0:6819238.0,Id Ud,40578,Id Ud,field,Ri Ct Sm,Rawalpindi,2023-03-07,night match,Pn Sr Le,2022/23,7020,1.0714285714285714,0.6721311475409836,173.6,60.0,166.0,2.0,1,0.9896230913163849,-1.0188482469830913
9433857,Ge,7608,3220566.0:4898074.0:6988596.0:8048074.0:5229230.0:2667027.0:2437091.0:2083227.0:2538983.0:7987237.0:1707628.0,He,7727,4223883.0:2076192.0:8271913.0:5241564.0:1482998.0:3162487.0:2020332.0:1482249.0:2173688.0:5788418.0:8833075.0,He,7727,He,field,Te Re Bl Sn,Southampton,2023-07-02,day match,Vy Bt,2023,8301,0.2222222222222222,0.6721311475409836,154.13333333333333,33.33,151.6,0.5714285714285714,1,-29.576262155757707,-0.4551677954075085
9087182,Ed,20,2162782.0:1749075.0:62432.0:2827327.0:6381962.0:2178119.0:4640824.0:1655436.0:1730658.0:2461129.0:1711492.0,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:2486896.0:2672214.0:3519011.0:3913475.0:1626561.0:3456424.0:1945397.0,Ed,20,Ed,bat,Be Ct Gd Wa Be,Brisbane,2022-11-01,night match,Nw Zd tr of Aa,2022/23,1476,1.1111111111111112,1.2469135802469136,184.53333333333333,0.0,163.875,0.875,1,-7.369502224522982,-0.6006985138778951
9433619,Dm,6838,3293520.0:3225305.0:7651650.0:6257698.0:4174932.0:3501889.0:1858961.0:6402374.0:3218340.0:5231218.0:4167946.0,Bm Bs,10366,3612286.0:7681869.0:2275195.0:8210789.0:8044112.0:8364726.0:4051396.0:1730658.0:4769148.0:2170762.0:3245689.0,Bm Bs,10366,Bm Bs,field,Re Gd Cr le St,Chester-le-Street,2023-06-20,day/night match,Vy Bt,2023,7286,1.1111111111111112,0.5061728395061729,166.26666666666668,50.0,153.76666666666668,0.3333333333333333,1,1.2398183161645049,1.8164354592379228
9433465,He,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3162487.0:1482998.0:2173688.0:5788418.0:4626236.0:8833075.0,Kt,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:7732934.0:1905847.0:1929619.0,Kt,8056,Kt,field,St Le Gd Cy,Canterbury,2023-06-09,day/night match,Vy Bt,2023,342,1.3333333333333333,81.0,166.2,50.0,159.1,4.5,1,0.9127391369333153,-0.22050493645450484
9856748,Ze,76,6572726.0:4996690.0:7500401.0:7859984.0:3471761.0:7321194.0:5643686.0:3788581.0:4001934.0:5643700.0:5789370.0,Id,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:3685100.0:7695666.0:2436426.0:2550414.0:6496482.0,Id,216,Id,field,He Ss Cb,Harare,2023-12-10,day match,Id tr of Ze,2023/24,1833,0.1428571428571428,1.975609756097561,152.93333333333334,100.0,145.30769230769232,2.3333333333333335,1,1.162687862177661,-3.540772074215893
9388378,Wn,18570,6718326.0:3913447.0:6718382.0:8187878.0:6718410.0:9036516.0:7907486.0:3156033.0:3083667.0:4950294.0:4950266.0,Oo,18360,2319638.0:6317142.0:4172706.0:4950252.0:7918280.0:2666705.0:8444855.0:3834375.0:7907479.0:4195827.0:4359417.0,Wn,18570,Oo,field,Bn Re Wn,Wellington,2022-12-24,day match,Sr Sh,2022/23,825,2.0,61.0,163.33333333333334,100.0,155.625,6.0,1,-2.9258241195211614,0.973958333333333
8950843,Ia,55,7422673.0:5043310.0:4497646.0:6521080.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4859490.0:3011735.0,Sh Aa,34,2654014.0:2604825.0:2294823.0:2364543.0:3057312.0:2252452.0:4874820.0:1874081.0:3373866.0:3794174.0:2654028.0,Ia,55,Sh Aa,field,Sa Ct An Sm Rt,Rajkot,2022-06-17,night match,Sh Aa tr of Ia,2022,16820,1.5,1.0,154.66666666666666,50.0,,1.125,1,0.42389061364684655,0.5639439572202598
9128391,Pb Ks,30407,2789079.0:197658.0:2398346.0:2827327.0:9047527.0:5038046.0:8180500.0:5744850.0:7453697.0:3851518.0:7881845.0,Ka Kt Rs,30400,1945425.0:5959834.0:4497646.0:2083409.0:4231702.0:1934099.0:1613919.0:1626561.0:2632825.0:7758638.0:7558949.0,Ka Kt Rs,30400,Ka Kt Rs,field,We Sm Mi,Mumbai,2022-04-01,night match,In Pr Le,2022,5004,0.5333333333333333,1.0,153.5,50.0,164.33333333333334,0.8333333333333334,1,-1.004852129856772,-0.23292170259599093
9657038,Ba,825,4397665.0:8142231.0:2160983.0:2331034.0:7753794.0:7753822.0:4098065.0:4462359.0:8385838.0:7629579.0:8089045.0,Ua,251,1634709.0:3719197.0:9663968.0:7906968.0:8246440.0:5120674.0:2943443.0:6496776.0:8964843.0:7753549.0:8246419.0,Ua,251,Ba,bat,Ga Cb Gd Ni,Nairobi,2023-06-17,day match,Ua tr of Ka,2023,4913,0.3333333333333333,0.3209876543209876,146.75,0.0,126.0,0.1111111111111111,0,1.0296280984056951,0.8027459384305011
9489479,Sn Be,46738,6718326.0:2653993.0:2076192.0:4170186.0:2658431.0:3519011.0:4504044.0:2022957.0:8845850.0:3252395.0:3214812.0,Mr Os,46766,4685568.0:2162782.0:4489722.0:1798705.0:3573723.0:325814.0:6364588.0:6019306.0:6496482.0:8907338.0:3312350.0,Mr Os,46766,Mr Os,field,Kn Ol Ln,London,2023-08-26,night match,Te Hd Ms Cn,2023,328,1.0588235294117647,2.9047619047619047,144.0,50.0,160.53333333333333,1.3333333333333333,0,2.0932543103556145,10.516099271831497
9680215,Ja Ks,47501,6818622.0:5490582.0:6930230.0:2252452.0:4571244.0:1634611.0:8067002.0:8072056.0:7968225.0:6686658.0:6799456.0,Be Ky,49657,3585350.0:2104409.0:5490666.0:4857838.0:5490624.0:348361.0:3459623.0:3865077.0:2270519.0:2296195.0:6818776.0,Be Ky,49657,Be Ky,field,Pe Il Ct Sm,Kandy,2023-08-05,night match,La Pr Le,2023,17534,1.0,81.0,148.53333333333333,0.0,148.75,1.0,1,0.42905336136642963,0.7228973960122486
9516688,Gt Ts,48341,1958683.0:7491224.0:4377610.0:2252452.0:3339160.0:5554254.0:2966879.0:5452754.0:3759846.0:3373285.0:8277716.0:4690230.0,Lw Sr Gs,48334,2436405.0:2654014.0:3479860.0:2275097.0:4230127.0:8058903.0:1626057.0:3299407.0:8228100.0:7924048.0:4859490.0:7491385.0,Gt Ts,48341,Lw Sr Gs,field,Na Mi Sm Ad,Ahmedabad,2023-05-07,day/night match,In Pr Le,2023,5893,1.0,1.4878048780487805,160.4,100.0,160.46666666666667,1.2,1,3.1833243881286104,0.5393601513531454
9128636,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:8117990.0:5972868.0:5490666.0:2733380.0:2018001.0:6586824.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:5554254.0:1956828.0:4690230.0:3456424.0:3373285.0,Gt Ts,48341,Rl Cs Be,bat,Be Sm Mi,Mumbai,2022-04-30,day/night match,In Pr Le,2022,2764,2.0,0.8026315789473685,156.46666666666667,0.0,178.8125,2.0,1,-29.876688988794907,1.2670459365805977
9680159,Ja Ks,47501,7882328.0:6818622.0:5490582.0:6930230.0:4571244.0:8067002.0:1634611.0:7968225.0:8072056.0:5551062.0:2625895.0,Co Ss,47487,3008291.0:2437021.0:7200598.0:7520344.0:2437049.0:3009642.0:4365878.0:4403601.0:8106629.0:3008179.0:8363578.0,Ja Ks,47501,Co Ss,field,R Pa Sm Co,Colombo,2023-07-30,night match,La Pr Le,2023,7041,0.8,1.975609756097561,153.8,100.0,132.0,1.75,0,0.7493093954116432,-0.6350234342693944
9587045,To Kt Rs,36126,1585457.0:5940374.0:4230127.0:6496412.0:3715697.0:1934099.0:1613926.0:8069011.0:1613919.0:6489846.0:7759443.0,Ga An Ws,36084,8127230.0:3715690.0:4069666.0:7960847.0:4690188.0:4739552.0:4739580.0:2294823.0:5744850.0:4690328.0:284339.0,Ga An Ws,36084,Ga An Ws,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2023-09-05,night match,Cn Pr Le,2023,1469,0.8333333333333334,0.7530864197530864,159.53333333333333,33.33,135.5,0.8,1,0.9308006684133515,2.001065530176815
9433892,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,He,7727,3935980.0:2076192.0:8271913.0:5241564.0:1482998.0:2020332.0:3162487.0:1482249.0:2173688.0:5788418.0:8833075.0,He,7727,He,field,Te Re Bl Sn,Southampton,2023-07-07,day/night match,Vy Bt,2023,8301,0.6875,1.0,178.46666666666667,0.0,148.96666666666667,0.7142857142857143,1,-6.801912769466814,0.23888149239667736
9433332,Kt,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7810977.0:7687315.0:1905847.0:1929619.0,Sy,9876,6282856.0:1798705.0:4640824.0:2553529.0:7672657.0:3851658.0:2790675.0:2022957.0:3573723.0:1613919.0:7276380.0,Sy,9876,Kt,bat,St Le Gd Cy,Canterbury,2023-06-04,day match,Vy Bt,2023,342,1.2222222222222223,0.5121951219512195,166.33333333333334,40.0,158.5,0.75,1,-0.799444004641777,-0.0
9084844,We,10576,3298427.0:5320118.0:62432.0:1626526.0:7773338.0:2922611.0:360086.0:4051396.0:8855594.0:7661996.0:6240632.0,Bm Bs,10366,2124002.0:8364726.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:3245689.0:7184666.0:2855138.0:2170762.0,We,10576,Bm Bs,field,Cy Gd Nw Rd Wr,Worcester,2022-06-03,day match,Vy Bt,2022,1525,1.1538461538461535,0.2592592592592592,166.92857142857142,50.0,157.4,0.8,1,-0.18631738808756917,-0.9646283091806453
9128454,Ci Sr Ks,30414,249087.0:7422673.0:62432.0:232000.0:5001170.0:1642738.0:196580.0:360086.0:2022957.0:7968225.0:7879829.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4230127.0:4203499.0:2642751.0:5038018.0:2282125.0:4874820.0:8725709.0:5618038.0,Ss Hd,36014,Ss Hd,field,Dr DY Pl Ss Ay Mi,Mumbai,2022-04-09,day/night match,In Pr Le,2022,16540,1.3846153846153846,1.9523809523809523,169.4,100.0,148.33333333333334,2.0,1,-0.18733966113868514,-0.19005593471916205
9433738,Kt,8056,8822715.0:2958164.0:87191.0:7787772.0:2083409.0:3620756.0:3373138.0:7687315.0:6718844.0:7810977.0:1929619.0,Mx,8700,4421689.0:7752989.0:4489722.0:4005406.0:150093.0:7671166.0:7672874.0:7806378.0:4489708.0:8333989.0:8072861.0,Kt,8056,Mx,field,St Le Gd Cy,Canterbury,2023-06-23,day/night match,Vy Bt,2023,342,1.5714285714285714,61.0,171.66666666666666,66.67,160.53333333333333,4.0,1,-4.409609528043127,2.182982435603372
9087252,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:1626561.0:3913475.0:3456424.0:1945397.0,Pn,62,2263736.0:2437021.0:8438926.0:1637320.0:3364234.0:2437049.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Nw Zd,bat,Sy Ct Gd,Sydney,2022-11-09,night match,Pn tr of Aa,2022/23,937,1.125,1.0,170.33333333333334,33.33,152.5,1.6,0,-0.48833744987953775,-1.0357613363451623
9516639,Di Cs,30421,4685568.0:1539236.0:7491273.0:2231928.0:2034423.0:3882850.0:8779896.0:8410653.0:3373866.0:3914658.0:1657466.0:6598528.0,Gt Ts,48341,1958683.0:7491224.0:4377610.0:3339160.0:2252452.0:5452754.0:2966879.0:5554254.0:8277716.0:3373285.0:6496482.0:3759846.0,Di Cs,30421,Di Cs,bat,Na Mi Sm Ad,Ahmedabad,2023-05-02,night match,In Pr Le,2023,5893,1.1538461538461535,0.3442622950819672,176.6,0.0,160.06666666666666,0.5714285714285714,1,30.552632554442223,1.6863912191171233
